SCIENTIFIC_NAME,BEGAN_DATE,DEC_LAT,DEC_LONG,DETECTED
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Sigmodon hirsutus,2/19/2004,7.466667,-80,
Sigmodon hirsutus,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Sigmodon hirsutus,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Zygodontomys brevicauda,2/19/2004,7.466667,-80,
Sigmodon hirsutus,3/2/2004,7.666667,-80.25,
Sigmodon hirsutus,3/2/2004,7.666667,-80.25,
Sigmodon hirsutus,3/4/2004,7.666667,-80.25,
Sigmodon hirsutus,3/2/2004,7.666667,-80.25,
Sigmodon hirsutus,3/2/2004,7.666667,-80.25,
Sigmodon hirsutus,3/2/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/2/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/2/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/2/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/2/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/2/2004,7.683333,-80.166667,
Zygodontomys brevicauda,3/2/2004,7.683333,-80.166667,
Oligoryzomys costaricensis,3/2/2004,7.683333,-80.166667,
Zygodontomys brevicauda,3/2/2004,7.683333,-80.166667,
Zygodontomys brevicauda,3/2/2004,7.683333,-80.166667,
Sigmodon hirsutus,3/3/2004,7.666667,-80.25,
Sigmodon hirsutus,3/3/2004,7.666667,-80.25,
Sigmodon hirsutus,3/3/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/3/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/3/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/3/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/3/2004,7.666667,-80.25,
Sigmodon hirsutus,3/3/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/3/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/3/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/3/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/3/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/3/2004,7.683333,-80.166667,
Oligoryzomys costaricensis,3/3/2004,7.683333,-80.166667,
Oligoryzomys costaricensis,3/3/2004,7.683333,-80.166667,
Oligoryzomys costaricensis,3/4/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/4/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/4/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/4/2004,7.666667,-80.25,
Sigmodon hirsutus,3/4/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/4/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/4/2004,7.666667,-80.25,
Sigmodon hirsutus,3/4/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/4/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/4/2004,7.666667,-80.25,
Sigmodon hirsutus,3/5/2004,7.666667,-80.25,
Sigmodon hirsutus,3/5/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/5/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/5/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/5/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/5/2004,7.666667,-80.25,
Sigmodon hirsutus,3/5/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/5/2004,7.666667,-80.25,
Liomys adspersus,3/5/2004,7.666667,-80.25,
Sigmodon hirsutus,3/5/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/5/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/5/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/5/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/6/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/6/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/6/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/6/2004,7.666667,-80.25,
Sigmodon hirsutus,3/6/2004,7.666667,-80.25,
Sigmodon hirsutus,3/6/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/6/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/6/2004,7.666667,-80.25,
Sigmodon hirsutus,3/6/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/6/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/6/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/6/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/7/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/7/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/7/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/8/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/8/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/8/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/9/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/9/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Liomys adspersus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/9/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/9/2004,7.666667,-80.25,
Sigmodon hirsutus,3/9/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/10/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/10/2004,7.666667,-80.25,
Liomys adspersus,3/10/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/10/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/10/2004,7.666667,-80.25,
Sigmodon hirsutus,3/10/2004,7.666667,-80.25,
Sigmodon hirsutus,3/10/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/10/2004,7.666667,-80.25,
Sigmodon hirsutus,3/10/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/10/2004,7.666667,-80.25,
Oligoryzomys costaricensis,3/10/2004,7.666667,-80.25,
Sigmodon hirsutus,3/10/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/10/2004,7.666667,-80.25,
Zygodontomys brevicauda,3/10/2004,7.666667,-80.25,
Zygodontomys brevicauda,6/29/2003,7.45,-80.6,
Liomys adspersus,7/9/2003,7.48,-80.41,
Sigmodon hirsutus,7/9/2003,7.48,-80.41,
Zygodontomys brevicauda,7/9/2003,7.48,-80.41,
Zygodontomys brevicauda,7/9/2003,7.48,-80.41,
Liomys adspersus,7/9/2003,7.48,-80.41,
Zygodontomys brevicauda,7/9/2003,7.48,-80.41,
Zygodontomys brevicauda,7/9/2003,7.48,-80.41,
Liomys adspersus,7/9/2003,7.48,-80.41,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Sigmodon hirsutus,7/9/2003,7.48,-80.44,
Liomys adspersus,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Liomys adspersus,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Liomys adspersus,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Zygodontomys brevicauda,7/9/2003,7.48,-80.44,
Transandinomys talamancae,7/9/2003,7.49,-80.45,
Liomys adspersus,7/9/2003,7.49,-80.45,
Liomys adspersus,7/9/2003,7.49,-80.45,
Zygodontomys brevicauda,6/27/2003,7.48,-80.59,
Zygodontomys brevicauda,6/27/2003,7.48,-80.59,
Zygodontomys brevicauda,6/27/2003,7.48,-80.59,
Zygodontomys brevicauda,6/27/2003,7.48,-80.59,
Zygodontomys brevicauda,6/27/2003,7.48,-80.59,
Zygodontomys brevicauda,6/27/2003,7.48,-80.59,
Proechimys semispinosus,6/27/2003,7.48,-80.58,
Sigmodon hirsutus,6/27/2003,7.48,-80.58,
Sigmodon hirsutus,6/27/2003,7.48,-80.58,
Zygodontomys brevicauda,6/27/2003,7.48,-80.58,
Liomys adspersus,6/27/2003,7.48,-80.58,
Sigmodon hirsutus,6/27/2003,7.48,-80.58,
Zygodontomys brevicauda,6/27/2003,7.45,-80.6,
Zygodontomys brevicauda,6/27/2003,7.45,-80.6,
Sigmodon hirsutus,6/27/2003,7.45,-80.6,
Liomys adspersus,6/27/2003,7.44,-80.61,
Zygodontomys brevicauda,6/27/2003,7.44,-80.61,
Proechimys semispinosus,6/27/2003,7.48,-80.56,
Liomys adspersus,6/27/2003,7.48,-80.56,
Zygodontomys brevicauda,6/28/2003,7.48,-80.58,
Sigmodon hirsutus,6/28/2003,7.48,-80.58,
Zygodontomys brevicauda,6/28/2003,7.48,-80.58,
Zygodontomys brevicauda,6/28/2003,7.48,-80.58,
Sigmodon hirsutus,6/28/2003,7.48,-80.58,
Zygodontomys brevicauda,6/28/2003,7.48,-80.58,
Zygodontomys brevicauda,6/28/2003,7.48,-80.58,
Zygodontomys brevicauda,6/28/2003,7.48,-80.59,
Liomys adspersus,7/9/2003,7.49,-80.45,
Transandinomys talamancae,6/28/2003,7.48,-80.59,
Zygodontomys brevicauda,6/28/2003,7.48,-80.59,
Proechimys semispinosus,6/28/2003,7.48,-80.59,
Transandinomys talamancae,6/28/2003,7.48,-80.59,
Zygodontomys brevicauda,6/28/2003,7.48,-80.59,
Zygodontomys brevicauda,6/28/2003,7.48,-80.59,
Zygodontomys brevicauda,6/28/2003,7.48,-80.59,
Zygodontomys brevicauda,6/28/2003,7.48,-80.59,
Zygodontomys brevicauda,6/28/2003,7.45,-80.6,
Zygodontomys brevicauda,6/28/2003,7.44,-80.61,
Transandinomys talamancae,6/28/2003,7.45,-80.61,
Zygodontomys brevicauda,6/28/2003,7.48,-80.56,
Zygodontomys brevicauda,6/28/2003,7.48,-80.56,
Zygodontomys brevicauda,6/28/2003,7.48,-80.56,
Zygodontomys brevicauda,6/28/2003,7.48,-80.56,
Liomys adspersus,6/29/2003,7.48,-80.56,
Liomys adspersus,6/29/2003,7.48,-80.56,
Sigmodon hirsutus,6/29/2003,7.48,-80.56,
Zygodontomys brevicauda,6/29/2003,7.48,-80.56,
Zygodontomys brevicauda,6/29/2003,7.48,-80.56,
Liomys adspersus,6/29/2003,7.48,-80.58,
Sigmodon hirsutus,6/29/2003,7.48,-80.58,
Transandinomys talamancae,6/29/2003,7.48,-80.59,
Zygodontomys brevicauda,6/29/2003,7.44,-80.61,
Zygodontomys brevicauda,6/29/2003,7.45,-80.6,
Proechimys semispinosus,6/27/2003,7.48,-80.59,
Zygodontomys brevicauda,6/27/2003,7.45,-80.6,
Zygodontomys brevicauda,6/27/2003,7.45,-80.61,
Zygodontomys brevicauda,6/28/2003,7.48,-80.59,
Proechimys semispinosus,6/28/2003,7.48,-80.59,
Zygodontomys brevicauda,6/28/2003,7.44,-80.61,
Liomys adspersus,7/9/2003,7.49,-80.45,
Zygodontomys brevicauda,7/9/2003,7.49,-80.45,
Liomys adspersus,7/9/2003,7.49,-80.45,
Zygodontomys brevicauda,7/10/2003,7.48,-80.41,
Zygodontomys brevicauda,7/10/2003,7.48,-80.41,
Zygodontomys brevicauda,7/10/2003,7.48,-80.41,
Zygodontomys brevicauda,7/10/2003,7.48,-80.41,
Sigmodon hirsutus,7/10/2003,7.48,-80.44,
Liomys adspersus,7/10/2003,7.48,-80.44,
Zygodontomys brevicauda,7/10/2003,7.48,-80.44,
Zygodontomys brevicauda,7/10/2003,7.48,-80.44,
Zygodontomys brevicauda,7/10/2003,7.48,-80.44,
Zygodontomys brevicauda,7/10/2003,7.48,-80.44,
Zygodontomys brevicauda,7/10/2003,7.48,-80.44,
Oligoryzomys costaricensis,7/10/2003,7.48,-80.44,
Zygodontomys brevicauda,7/10/2003,7.49,-80.45,
Zygodontomys brevicauda,7/10/2003,7.49,-80.45,
Zygodontomys brevicauda,7/10/2003,7.49,-80.45,
Liomys adspersus,7/10/2003,7.49,-80.45,
Liomys adspersus,7/10/2003,7.49,-80.45,
Zygodontomys brevicauda,7/10/2003,7.49,-80.45,
Liomys adspersus,7/11/2003,7.49,-80.45,
Sigmodon hirsutus,7/11/2003,7.48,-80.44,
Zygodontomys brevicauda,7/11/2003,7.48,-80.44,
Zygodontomys brevicauda,7/11/2003,7.48,-80.44,
Liomys adspersus,7/11/2003,7.48,-80.44,
Zygodontomys brevicauda,7/11/2003,7.48,-80.44,
Zygodontomys brevicauda,7/11/2003,7.48,-80.44,
Zygodontomys brevicauda,7/11/2003,7.48,-80.44,
Liomys adspersus,7/11/2003,7.49,-80.45,
Zygodontomys brevicauda,7/11/2003,7.49,-80.45,
Zygodontomys brevicauda,7/11/2003,7.49,-80.45,
Zygodontomys brevicauda,7/11/2003,7.49,-80.45,
Liomys adspersus,7/16/2003,7.49,-80.4,
Liomys adspersus,7/16/2003,7.49,-80.4,
Liomys adspersus,7/16/2003,7.49,-80.4,
Liomys adspersus,7/16/2003,7.49,-80.4,
Liomys adspersus,7/16/2003,7.49,-80.4,
Liomys adspersus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.48,-80.39,
Liomys adspersus,7/16/2003,7.48,-80.39,
Liomys adspersus,7/16/2003,7.48,-80.39,
Liomys adspersus,7/16/2003,7.48,-80.39,
Liomys adspersus,7/16/2003,7.48,-80.39,
Liomys adspersus,7/16/2003,7.48,-80.39,
Sigmodon hirsutus,7/16/2003,7.48,-80.39,
Sigmodon hirsutus,7/16/2003,7.48,-80.39,
Sigmodon hirsutus,7/17/2003,7.49,-80.4,
Liomys adspersus,7/17/2003,7.49,-80.4,
Zygodontomys brevicauda,7/17/2003,7.49,-80.4,
Liomys adspersus,7/17/2003,7.49,-80.39,
Liomys adspersus,7/17/2003,7.49,-80.39,
Liomys adspersus,7/17/2003,7.49,-80.39,
Liomys adspersus,7/17/2003,7.49,-80.39,
Liomys adspersus,7/17/2003,7.49,-80.39,
Liomys adspersus,7/17/2003,7.48,-80.39,
Liomys adspersus,7/17/2003,7.48,-80.39,
Liomys adspersus,7/17/2003,7.48,-80.39,
Zygodontomys brevicauda,7/17/2003,7.48,-80.39,
Liomys adspersus,7/17/2003,7.48,-80.39,
Liomys adspersus,7/17/2003,7.48,-80.39,
Liomys adspersus,7/17/2003,7.48,-80.39,
Liomys adspersus,7/18/2003,7.49,-80.4,
Liomys adspersus,7/18/2003,7.49,-80.4,
Liomys adspersus,7/18/2003,7.49,-80.4,
Sigmodon hirsutus,7/18/2003,7.49,-80.4,
Liomys adspersus,7/18/2003,7.49,-80.4,
Liomys adspersus,7/18/2003,7.49,-80.4,
Liomys adspersus,7/18/2003,7.49,-80.39,
Sigmodon hirsutus,7/10/2003,7.48,-80.44,
Zygodontomys brevicauda,7/10/2003,7.49,-80.45,
Zygodontomys brevicauda,7/11/2003,7.48,-80.41,
Liomys adspersus,7/11/2003,7.49,-80.45,
Sigmodon hirsutus,7/16/2003,7.49,-80.39,
Liomys adspersus,7/16/2003,7.48,-80.39,
Liomys adspersus,7/17/2003,7.49,-80.39,
Liomys adspersus,7/17/2003,7.48,-80.39,
Liomys adspersus,7/18/2003,7.49,-80.39,
Liomys adspersus,7/18/2003,7.49,-80.39,
Liomys adspersus,7/18/2003,7.49,-80.39,
Liomys adspersus,7/18/2003,7.49,-80.39,
Liomys adspersus,7/18/2003,7.49,-80.39,
Liomys adspersus,7/18/2003,7.48,-80.39,
Liomys adspersus,7/18/2003,7.48,-80.39,
Liomys adspersus,7/18/2003,7.48,-80.39,
Liomys adspersus,7/18/2003,7.48,-80.39,
Liomys adspersus,7/18/2003,7.48,-80.39,
Sigmodon hirsutus,7/18/2003,7.48,-80.39,
Zygodontomys brevicauda,7/23/2003,7.43,-80.23,
Zygodontomys brevicauda,7/23/2003,7.43,-80.23,
Sigmodon hirsutus,7/23/2003,7.43,-80.23,
Zygodontomys brevicauda,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.43,-80.23,
Zygodontomys brevicauda,7/23/2003,7.43,-80.23,
Zygodontomys brevicauda,7/23/2003,7.43,-80.23,
Sigmodon hirsutus,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.43,-80.23,
Sigmodon hirsutus,7/23/2003,7.43,-80.23,
Sigmodon hirsutus,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.43,-80.23,
Sigmodon hirsutus,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.46,-80.26,
Liomys adspersus,7/23/2003,7.46,-80.26,
Zygodontomys brevicauda,7/23/2003,7.46,-80.26,
Liomys adspersus,7/23/2003,7.46,-80.26,
Liomys adspersus,7/23/2003,7.46,-80.26,
Liomys adspersus,7/23/2003,7.46,-80.26,
Liomys adspersus,7/23/2003,7.46,-80.26,
Zygodontomys brevicauda,7/23/2003,7.46,-80.26,
Liomys adspersus,7/23/2003,7.46,-80.26,
Liomys adspersus,7/23/2003,7.46,-80.26,
Zygodontomys brevicauda,7/23/2003,7.46,-80.26,
Liomys adspersus,7/23/2003,7.46,-80.26,
Zygodontomys brevicauda,7/23/2003,7.46,-80.26,
Zygodontomys brevicauda,7/23/2003,7.46,-80.26,
Zygodontomys brevicauda,7/23/2003,7.44,-80.27,
Zygodontomys brevicauda,7/23/2003,7.44,-80.27,
Sigmodon hirsutus,7/23/2003,7.44,-80.27,
Zygodontomys brevicauda,7/23/2003,7.44,-80.27,
Sigmodon hirsutus,7/23/2003,7.45,-80.27,
Liomys adspersus,7/23/2003,7.45,-80.27,
Liomys adspersus,7/23/2003,7.45,-80.27,
Sigmodon hirsutus,7/23/2003,7.45,-80.27,
Liomys adspersus,7/23/2003,7.45,-80.27,
Zygodontomys brevicauda,7/23/2003,7.45,-80.27,
Sigmodon hirsutus,7/23/2003,7.45,-80.27,
Sigmodon hirsutus,7/24/2003,7.43,-80.23,
Liomys adspersus,7/24/2003,7.43,-80.23,
Sigmodon hirsutus,7/24/2003,7.43,-80.23,
Sigmodon hirsutus,7/24/2003,7.43,-80.23,
Liomys adspersus,7/24/2003,7.46,-80.26,
Zygodontomys brevicauda,7/24/2003,7.46,-80.26,
Liomys adspersus,7/24/2003,7.46,-80.26,
Zygodontomys brevicauda,7/24/2003,7.46,-80.26,
Liomys adspersus,7/24/2003,7.46,-80.26,
Zygodontomys brevicauda,7/24/2003,7.46,-80.26,
Liomys adspersus,7/24/2003,7.46,-80.26,
Zygodontomys brevicauda,7/24/2003,7.46,-80.26,
Liomys adspersus,7/24/2003,7.46,-80.26,
Liomys adspersus,7/24/2003,7.46,-80.26,
Liomys adspersus,7/24/2003,7.46,-80.26,
Zygodontomys brevicauda,7/24/2003,7.45,-80.27,
Sigmodon hirsutus,7/24/2003,7.45,-80.27,
Sigmodon hirsutus,7/24/2003,7.45,-80.27,
Zygodontomys brevicauda,7/24/2003,7.45,-80.27,
Zygodontomys brevicauda,7/24/2003,7.44,-80.27,
Zygodontomys brevicauda,7/24/2003,7.44,-80.27,
Sigmodon hirsutus,7/24/2003,7.44,-80.27,
Zygodontomys brevicauda,7/24/2003,7.44,-80.27,
Zygodontomys brevicauda,7/24/2003,7.44,-80.27,
Liomys adspersus,7/24/2003,7.44,-80.27,
Zygodontomys brevicauda,7/24/2003,7.44,-80.27,
Sigmodon hirsutus,7/25/2003,7.43,-80.23,
Sigmodon hirsutus,7/25/2003,7.43,-80.23,
Liomys adspersus,7/25/2003,7.43,-80.23,
Sigmodon hirsutus,7/25/2003,7.43,-80.23,
Sigmodon hirsutus,7/25/2003,7.43,-80.23,
Sigmodon hirsutus,7/25/2003,7.43,-80.23,
Zygodontomys brevicauda,7/25/2003,7.43,-80.23,
Zygodontomys brevicauda,7/25/2003,7.46,-80.26,
Liomys adspersus,7/25/2003,7.46,-80.26,
Liomys adspersus,7/25/2003,7.46,-80.26,
Liomys adspersus,7/25/2003,7.46,-80.26,
Zygodontomys brevicauda,7/25/2003,7.46,-80.26,
Liomys adspersus,7/18/2003,7.48,-80.39,
Zygodontomys brevicauda,7/23/2003,7.43,-80.23,
Zygodontomys brevicauda,7/23/2003,7.43,-80.23,
Liomys adspersus,7/23/2003,7.46,-80.26,
Sigmodon hirsutus,7/25/2003,7.46,-80.26,
Zygodontomys brevicauda,7/25/2003,7.46,-80.26,
Liomys adspersus,7/25/2003,7.45,-80.27,
Sigmodon hirsutus,7/25/2003,7.45,-80.27,
Liomys adspersus,7/28/2003,7.48,-80.56,
Liomys adspersus,7/28/2003,7.48,-80.56,
Proechimys semispinosus,7/28/2003,7.48,-80.56,
Zygodontomys brevicauda,7/28/2003,7.48,-80.56,
Zygodontomys brevicauda,7/28/2003,7.48,-80.58,
Sigmodon hirsutus,7/28/2003,7.48,-80.58,
Sigmodon hirsutus,7/28/2003,7.48,-80.58,
Zygodontomys brevicauda,7/28/2003,7.48,-80.58,
Zygodontomys brevicauda,7/28/2003,7.48,-80.58,
Sigmodon hirsutus,7/28/2003,7.48,-80.58,
Sigmodon hirsutus,7/28/2003,7.48,-80.58,
Zygodontomys brevicauda,7/28/2003,7.48,-80.58,
Transandinomys talamancae,7/28/2003,7.48,-80.59,
Zygodontomys brevicauda,7/28/2003,7.45,-80.6,
Zygodontomys brevicauda,7/28/2003,7.45,-80.6,
Proechimys semispinosus,7/28/2003,7.45,-80.61,
Zygodontomys brevicauda,7/29/2003,7.48,-80.56,
Zygodontomys brevicauda,7/29/2003,7.48,-80.56,
Sigmodon hirsutus,7/29/2003,7.48,-80.58,
Zygodontomys brevicauda,7/29/2003,7.48,-80.59,
Oligoryzomys costaricensis,8/12/2003,7.49,-80.45,
Zygodontomys brevicauda,8/12/2003,7.49,-80.45,
Sigmodon hirsutus,8/12/2003,7.48,-80.44,
Zygodontomys brevicauda,8/12/2003,7.48,-80.44,
Zygodontomys brevicauda,8/12/2003,7.48,-80.41,
Zygodontomys brevicauda,8/12/2003,7.48,-80.41,
Zygodontomys brevicauda,8/12/2003,7.48,-80.41,
